concept_id,English,Kiswahili,Ekegusii,source,dataset_origin
100078,"Kwale Governor Fatuma Achani has urged residents across Kwale County, especially those living in arid areas of Kinango, Samburu, and Lungalunga, to plant more trees as a way to combat the ongoing drought affecting those regions.","Gavana wa Kwale Fatuma Achani amewasihi wakazi kote Kaunti ya Kwale, hasa wale wanaoishi katika maeneo kame ya Kinango, Samburu, na Lungalunga, kupanda miti zaidi kama njia ya kupambana na ukame unaoendelea kuathiri maeneo hayo.","omogabana okwale Fatuma Achani orure okoboria ase abamenyi ime ya kwale kobuq mono abamenyete ase nchinsemo chieroro buna, kinango, Samburu amo na Lungalunga basimeke emete buna enchera eyemo yogokeyia eguragura eyuo echandete chinsemo echuo.",PSA,psa.csv
100079,Promote peace education in conflict areas 2025.,Kukuza elimu ya amani katika maeneo yenye migogoro 2025.,Segeta chisemi igoro yomorembe aria ase chisegi chigendererete omwaka 2025.,PSA,psa.csv
100080,Taking stock of IFAD's digital agriculture efforts in the Asia-Pacific region. Digital agriculture is an indispensable part of strengthening food systems.,Kuchunguza juhudi za kilimo cha kidijitali za IFAD katika eneo la Asia-Pasifiki. Kilimo cha kidijitali ni sehemu muhimu ya kuimarisha mifumo ya chakula.,Gokora omobaro IFAD' asogotema kwegedichitari aaria orongo rwa Asia-Pacific. Oboremi bwegedichitari nabwo bobwenerete buma enchera eyemo gogokonyia omoigoto.,PSA,psa.csv
100081,The Kenya Livestock Identification and Traceability System assigns herd numbers and ear tags to support theft prevention and disease control.,Mfumo wa Utambuzi na Ufuatiliaji wa Mifugo wa Kenya hugawa idadi ya mifugo na vitambulisho vya masikio ili kusaidia kuzuia wizi na kudhibiti magonjwa.,"Omoreoberio o'Kenya komanya etugo, na komanya ase yarwete ngosambereria ore chiombe chinamba gose gochikera chinamba ase amato buna enchera yogotanga oboibi.",PSA,psa.csv
100082,Download KJSEA sample papers from CBA portal now.,Pakua ratiba ya KCSE kutoka kwa lango la KNEC.,Nyora ebikworokereria amatemwa amatemwa esekenderi ya inse (KJSEA) korwa ekeombe keria keyatenenerete gia (CBA) bono.,PSA,psa.csv
100083,Support teacher promotions 2020.,Saidia kupandishwa cheo kwa walimu 2020.,Sira ogokinigwa ebirogo omwaka 2020.,PSA,psa.csv
100084,Tune in to EduTV daily 8–10 AM for CBC lessons.,Tumia EduTV kila siku saa 8:00 AM kwa masomo ya CBC.,Beka eredio gose Etibi - EduTV kera rituko gochakera chinsa 2 goika chinsa 4 chia mambia otegerere amasomo CBC.,PSA,psa.csv
100085,Never leave children alone in vehicles - temperatures rise dangerously fast.,Usiwaache watoto peke yao ndani ya magari - halijoto huongezeka kwa kasi hatari.,Totiga abana boka erori ime - riberera ime yorori nigo rikomenta bwango.,PSA,psa.csv
100086,Support mobile legal aid and educational outreach for rural or marginalized communities.,Saidia usaidizi wa kisheria unaoendeshwa kwa simu na ufikiaji wa elimu kwa jamii za vijijini au zilizotengwa.,"Sira emeroberio ekerota obokonyi ase ebinyoro bia baria batigarete magega na batari kwenyara na baria bachayire na batari konyara goakana abagambi ebina babagambere obokong'u bwabo, ase okobaika ang'e korwanerera oboronge bwabo, na kobasomia oboronge bwabo.",PSA,psa.csv
100087,"The former senator has called upon the residents to vote for leaders from the sub-county, constituency, and county levels under the DCP party in the 2027 general elections.","Seneta huyo wa zamani amewataka wakazi hao kuwapigia kura viongozi kutoka ngazi za kaunti ndogo, jimbo, na kaunti chini ya chama cha DCP katika uchaguzi mkuu wa 2027.","omoseneta omokoro obaboririe abamenyi gochora abarai bonsi korwa egenka, chikaunti amo neserekari enene goetera ekiama giaDCP.",PSA,psa.csv
100088,(EACC) urges Kenyans to be vigilant and avoid falling prey to fraudsters issuing fake integrity clearance letters at a fee,(EACC) inawahimiza Wakenya kuwa macho na kuepuka kunaswa na matapeli wanaotoa barua bandia za uadilifu kwa ada,EACC yasegetire abakenya koba maiso na gwetanga korwa abakurumi bakorwa amauko yoborimo ase ebesa,PSA,psa.csv
100089,Learners sitting for Kenya Primary School Education Assessment (KPSEA) and Kenya Junior School Education Assessment (KJSEA) will now be required to shade their answers using Optical Mark Recognition (OMR) sheets,Wanafunzi wanaofanya Tathmini ya Elimu ya Shule ya Msingi ya Kenya (KPSEA) na Tathmini ya Elimu ya Shule ya Wadogo ya Kenya (KJSEA) sasa watahitajika kuficha majibu yao kwa kutumia karatasi za Utambuzi wa Alama za Optical (OMR).,Abana baria bagochia gokora amatemwa na korengwa echikuru chiboroso (KPSEA) nabana bechisekenderi chia inse (KJSEA) bono mbagaberigwe kongororia amachibu yamatemwa abo ase risakara riria riamatemwa.,PSA,psa.csv
100090,"Nairobi County Government, led by Geoffrey Mosiria warns of loud music in church ""Keshas"", clubs, and bars. Urges citizens to report any incident of noise pollution","Serikali ya Kaunti ya Nairobi, ikiongozwa na Geoffrey Mosiria inaonya kuhusu muziki wa sauti kubwa kanisani ""Keshas"", vilabu, na baa. Inawahimiza raia kuripoti tukio lolote la uchafuzi wa kelele","Eserekari yekaunti ya Nairobi gekorau na Geoffrey mosiria yarure ogokurera ogotindi ase chinsemo chiogosasima echio chikobugia ebinanda ase amariogi aigoro ekero bare ase amasabo yobotuko bwonsi, ebirabu amo nabaonia amarwa, koenekia nkobwatia bare amachiko yamariogi. orure okoboria ase abamenyi gwesokia nakobateba abatari kobwatia amachiko ayuo.",PSA,psa.csv
100091,"Teachers, stay alert! Monitor banditry risks near schools.","Walimu, kaeni macho! Fuatilia hatari za ujambazi karibu na shule.",Abarimu kabe maiso! Mongera chingencho chiobokebago ang'e nesukuru.,PSA,psa.csv
100092,"Research has shown that strengthening women's access to agri-food markets generates increased and stable incomes, laying a foundation for their ...","Utafiti umeonyesha kwamba kuimarisha upatikanaji wa wanawake katika masoko ya chakula cha kilimo huzalisha mapato yaliyoongezeka na imara, na kuweka msingi wa ...","Obotuki bwoboremi bwaorokirie ng'a kobeka abangina chinguru gosoa echiro nigo kore ogwonyora ebitoki bia igoro na biabotambe, igo kobeka oboroso bwabo ase...",PSA,psa.csv
100093,"Both pets and babies use begging and finicky eating habits to control what they are given, in a push-pull relationship. Day and his ...","Wanyama kipenzi na watoto wachanga hutumia tabia za kuombaomba na kula kwa njia finyu ili kudhibiti kile wanachopewa, katika uhusiano wa kusukumana. Siku na ...","Etugo buna chisese gose ebimoni nechimanu chiabo nigo bigotumia omonyonk ao ao komanya endagera bikoogegwa, ase oboamate obo bwokong'usanana. Ituko amo na...",PSA,psa.csv
100094,Bullying leads to depression and school dropouts. Schools must enforce strict anti-bullying policies and provide counseling for affected children.,Unyanyasaji husababisha mfadhaiko na kuacha shule. Shule lazima zitekeleze sera kali za kupambana na uonevu na kutoa ushauri nasaha kwa watoto walioathiriwa.,"Ogokorera abande bobe nigo gokoreta ogochandeka kwebirengererio, ogoichania goika gotiga amasomo. Chisukuru nere buya kobeka amachiko amakong'u gotanga ogokorera abande bobe na korwa obosemia ase abana baria bakoreirwe bobe.",PSA,psa.csv
100095,"Public declaration of stress management, substance abuse, workplace safety, and wellness training for employers via FKE curriculum.","Tangazo la umma la usimamizi wa msongo wa mawazo, matumizi mabaya ya dawa za kulevya, usalama mahali pa kazi, na mafunzo ya ustawi kwa waajiri kupitia mtaala wa FKE.","Okoraria inga ogochorerana kwe ebingererio, ogotimia ebinyugwa bigotindia, oborendi chinsemo chia emeremo, na amaegerio yokogendereria ase abariki gotumia amarago aya Ekeombe Ekenene Giokorika abanto (FKE)",PSA,psa.csv
100096,The public is encouraged to avoid to improve service provision.,Umma unahimizwa kuepuka kuboresha utoaji wa huduma.,Abamenyi basegetirwe goetanga ase okorwegwa kuobokoreri,PSA,psa.csv
100097,Lady Justice Martha Karambu Koome As The C J Of The Republic Of Kenya Report On The Consideration Of The Public Participation Bill No.,Jaji Martha Karambu Koome Kama CJ wa Jamhuri ya Kenya Ripoti Kuhusu Kuzingatiwa kwa Muswada wa Ushiriki wa Umma Na.,"Omongina Omotenereri bwa Amchiko omonene Omochachi Martha Karambu Koome BUNA OMOTENERERI BWAMACHIKO OMONENE, Ense ya Kenya, Eripoti Igoro Yokorwa Ribaga Igoro Yerichiko Riogosangia Abanainchi ase Chinkwana.",PSA,psa.csv
100098,Latest Posts · ACAT 2025 calls for greater investment and partnerships in Agri-Tech solutions to ignite Africa's agriculture · Malawi farmers ...,Machapisho ya Hivi Punde · ACAT 2025 yatoa wito wa uwekezaji mkubwa na ushirikiano katika suluhisho za Kilimo-Teknolojia ili kuchochea kilimo barani Afrika · Wakulima wa Malawi ...,Latest Posts · ACAT 2025 cbasegetire kegima okobeka chinguru na kobwaterana ase oboremi nechisemi chiechidichitari buna enchera eyemo yokomesia oboremi aiga orogongo rwa Afrika · Malawi abaremi ...,PSA,psa.csv
100099,Advisories recommend avoiding large gatherings and taking caution during religious and cultural events due to elevated risks.,Ushauri unapendekeza kuepuka mikusanyiko mikubwa na kuchukua tahadhari wakati wa matukio ya kidini na kitamaduni kutokana na hatari kubwa.,Obosemia obwo nigo bokomanyia ng'a bonsi baria bare ase emesangerekano yabanto abange buna chikanisa nemesikiti na emesangerekano ende yonsi babe maiso ekiagera yogoakwa chipomu okwo gokageire koba.,PSA,psa.csv
100100,"Ministry of health has confirmed the first coronavirus case in Kenya. The Kenyan citizen returning from the US to Nairobi via London on 5th March. She was confirmed positive by the national influenza lab. However, the patient is stable","Wizara ya afya imethibitisha kisa cha kwanza cha virusi vya corona nchini Kenya. Raia huyo wa Kenya anarudi kutoka Marekani hadi Nairobi kupitia London mnamo Machi 5. Alithibitishwa kuwa na virusi hivyo na maabara ya kitaifa ya mafua. Hata hivyo, mgonjwa huyo yuko imara.","Ewizara y'Oborwaria okwambokerigwa ogotang'ani kw'ebinyinyi bia Korona ime ya Kenya. Omokenya oyuo orenge koirana koru US goetera London aike Nairobi chitariki 5 Machi. Nigo atogete n'ebinyinyi magega y'okorengwa n'enyomba y'oborengi bw'ebinyinyi y'eserekari. Nonya nabo, omorwaire oyuo mbuya are.",PSA,psa.csv
100101,Provide scholarships for orphans 2021.,Kutoa ufadhili wa masomo kwa yatima 2021.,Karwe chibesa chiogokonya abana chintakana omwaka 2021.,PSA,psa.csv
100102,"Media oversight body condemned arrests and assaults on journalists covering protests, calling for an independent inquiry into press violations.","Shirika la usimamizi wa vyombo vya habari lililaani kukamatwa na kushambuliwa kwa waandishi wa habari wanaoripoti maandamano, likitaka uchunguzi huru kuhusu ukiukwaji wa vyombo vya habari.","Abariki amang'ana ba Media oversight body mbatebete koba bobe okobwatwa na ogoakwa kwabariki amang'ana bare korika na kobwata buna okorobererekana kware gokorwa, na koboria nga obokongori bwabeene bokorwe komnya ninki kiagerete abariki amanga bare gosaganerwa.",PSA,psa.csv
100103,"Improving both women and men's agricultural market access improves dietary diversity, but women's effect is double that of men.","Kuboresha upatikanaji wa soko la kilimo kwa wanawake na wanaume kunaboresha utofauti wa lishe, lakini athari ya wanawake ni mara mbili ya ile ya wanaume.","Gokinia oboremi na echiro yerigesa riabaremi abaka na abangina amo nigo ekegosa oborageria bwendagera engiya ase omobere ase chinka, korende abangina mbare neribaga rigiya ase ogokora ayio kobua abagak ase chinka chiabo.",PSA,psa.csv
100104,All 47 Kenyan county security committee members received training in community policing and prevention of violent extremism,Wajumbe wote 47 wa kamati ya usalama ya kaunti ya Kenya walipata mafunzo katika ulinzi wa jamii na kuzuia itikadi kali za kikatili,Abarendi boborendi bechikaonti chionsi 47 mbanyorete amasomo amao nabateneneri boborendi bebinyoro abanyene gotanga obosareki bwogoonchorwa ebirengererio.,PSA,psa.csv
100105,The aim of the project was to support governments in six focus countries to develop national CSA programmes (and/or to integrate CSA priorities into existing ...,Lengo la mradi huo lilikuwa kuzisaidia serikali katika nchi sita zinazolenga kuendeleza programu za kitaifa za CSA (na/au kuunganisha vipaumbele vya CSA katika ...,Ekerenga ekenene kiegekoro eke nigo kiarengete gokonya serikari goikera chinse isano nemo echio chiarengire gochaka omoroberio bwoboremi obuya CSA (gose gokora oboremi obwo amo gocuia ase boria bwareo ...,PSA,psa.csv
100106,The operation is part of the ongoing crackdown on bribery at public service delivery points to improve access to quality services for all citizens.,Operesheni hii ni sehemu ya msako unaoendelea dhidi ya rushwa katika vituo vya utoaji huduma kwa umma ili kuboresha upatikanaji wa huduma bora kwa raia wote.,Ogasagana oko nenchera eyemo yomoroberiobwokorigia ebibago biogosaba amaakia as obokoreri bweserikarikorengete goikerania obokoreri obuya ase abanto bonsi.,PSA,psa.csv
100107,Educate girls! Teach about FGM risks in schools.,Elimisha wasichana! Fundisha kuhusu hatari za ukeketaji shuleni.,Somia abana abanyaroka! Basomie igoro yobobe bwokobasara (FGM) na buna gokorenta emechando ase ogosoma kwabo.,PSA,psa.csv
100108,Provide shelters! Ensure safe spaces during floods.,Toa makazi! Hakikisha kuna maeneo salama wakati wa mafuriko.,Agacha chinyoma! Ensure safe spaces during floods.,PSA,psa.csv
100109,Official roll-out of grant scheme to support vegetable gardens and school nutrition across Nairobi's public primary schools.,Uzinduzi rasmi wa mpango wa ruzuku ili kusaidia bustani za mboga na lishe shuleni katika shule za msingi za umma jijini Nairobi.,Ogochigwa kwa bene kw'omoroberio kwa bosa gochia ebiticha bwechinyeni na okoragera okuya ase chisukuru chi'oboroso chieserekari omochie o Nairobi,PSA,psa.csv
100110,We are advising all health workers to ensure they are wearing masks and PPEs at all times. Please take all the measures we have announced seriously.,Tunawashauri wafanyakazi wote wa afya kuhakikisha wamevaa barakoa na vifaa vya kujikinga wakati wote. Tafadhali chukua hatua zote ambazo tumetangaza kwa uzito.,Nigo tokobasemia abakori emeremo bonsi ba nyagitari kobeka ebikoneri/chimaski amo n'ebinto biogwetanga chingaki chionsi,PSA,psa.csv
100111,All schools get Ksh 10M for ICT upgrade – principal must apply by Nov 30!,"Shule zote zitapokea Ksh 10M kwa ajili ya kuboresha ICT ""Mkuu wa shule lazima aombe ifikapo Novemba 30!",chisukuru chionsi nkonyora chire chimirioni 10 ase ogoikerania yoboererania bwamang'ana abarimu abanene goika babe batomire ogosaba nyuma yechitariki 30 chiomotienyi 11!,PSA,psa.csv
100112,Civic education clubs mandatory in all secondary schools from 2026.,Vilabu vya elimu ya kiraia ni lazima katika shule zote za upili kuanzia 2026.,Ebiombe igoro yobogesaku birosigwe onsi,PSA,psa.csv
100113,100% transition: Every Grade 6 must report to JSS – no staying home!,"Mpito 100%: Kila Darasa la 6 lazima aripoti kwa JSS ""hakuna kukaa nyumbani!",Okonganya emia ase amia: Kera omwana bwegeredi gia 6 goika soe esukuru yesekenderi ya inse (JSS) kobera nka tikoiyo!,PSA,psa.csv
100114,Persistent nausea and vomiting during pregnancy can lead to dehydration and weight loss. Seek medical care.,Kichefuchefu na kutapika mara kwa mara wakati wa ujauzito kunaweza kusababisha upungufu wa maji mwilini na kupunguza uzito. Tafuta huduma ya matibabu.,Ekengerangera na koroka kero bwebwateraneti kogokora anache mobere na chikiro gokea Rigia oborwari,PSA,psa.csv
100115,"Strategic issue 3; Limited market access, Low investment in value addition and poor consumption. Objective 1: To improve potato marketing for increased farmers' ...","Suala la kimkakati la 3; Upatikanaji mdogo wa soko, Uwekezaji mdogo katika kuongeza thamani na matumizi duni. Lengo la 1: Kuboresha uuzaji wa viazi kwa wakulima walioongezeka ...","Amang'ana amaramboke 3; Ogotaikera echiro ase oboagare, Ogotabeka omokia ase okogesa obuya bwerigesa and okoragera gotari okuya. Ekerenga 1: Gokinia echiro yamarabwoni ase abaremi abwo bagesekire' ...",PSA,psa.csv
