English,Kiswahili,Ekegusii,Domain
"Yahweh God said, “Behold, the man has become like one of us, knowing good and evil. Now, lest he reach out his hand, and also take of the tree of life, and eat, and live forever—”","Kisha Bwana Mungu akasema, “Sasa mtu huyu amekuwa kama mmoja wetu, kwa kujua mema na mabaya. Sharti asiruhusiwe kunyoosha mkono wake na kuchuma pia kutoka mti wa uzima akala, naye akaishi milele.”","Eri’Omonene Nyasae agateeba: “Rora, omonto oyo obeire buna oyomo oito ase okomanya amaya na amabe. Tabaisa gwancherwa gochia korambora okoboko kwaye atwe amatunda ’omote bw’obogima arie, erinde abe moyo kare na kare.”",Religion
"Therefore Yahweh God sent him out from the garden of Eden, to till the ground from which he was taken.","Hivyo Bwana Mungu akamfukuzia mbali kutoka Bustani ya Edeni, akalime ardhi ambamo alitolewa.","Ase ayio Omonene Nyasae akamoseeria korwa ase omogondo o Edeni, akamobeka areme riroba agwo ase arwete.",Religion
"So he drove out the man; and he placed cherubim at the east of the garden of Eden, and a flaming sword which turned every way, to guard the way to the tree of life.","Baada ya kumfukuzia mbali Adamu, Mungu akaweka makerubi mashariki ya Bustani ya Edeni, pamoja na upanga wa moto ukimulika huku na huko kulinda njia ya kuuendea mti wa uzima.","Ase ensemo ya moocha y’omogondo o Edeni akabeeka ebitongwa bibwate chimbaba, n’omoyio o birende ogwoka omorero okona‐koonchaonchoka chinsemo chionsi. Erio korenda onde bwensi tacha ase omote bw’obogima.",Religion
"The man knew Eve his wife. She conceived, and gave birth to Cain, and said, “I have gotten a man with Yahweh’s help.”","Adamu akakutana kimwili na mkewe Eva, naye akapata mimba, akamzaa Kaini. Eva akasema, “Kwa msaada wa Bwana nimemzaa mwanaume.”","Bono Adamu akaba na mokaye Hawa, na ere akaba morito, akaibora omwana omoisia, akabora: “Nanyorire omwana omomura ase ogokonywa kw’Omonene.” Ase igo akamoroka Kaini.",Religion
"Again she gave birth, to Cain’s brother Abel. Abel was a keeper of sheep, but Cain was a tiller of the ground.","Baadaye akamzaa Abeli ndugu yake. Basi Abeli akawa mfugaji, na Kaini akawa mkulima.","Naende akaibora omwana onde Abeli. Abeli akaba omorisia bwe ching’ondi, na Kaini akaba omoremi bw’omogondo.",Religion
"As time passed, Cain brought an offering to Yahweh from the fruit of the ground.",Baada ya muda Kaini akaleta baadhi ya mazao ya shamba kama sadaka kwa Bwana.,Engaki egaika Kaini akarenta okwama kw’omogondo oye erio kobe ekengwanso ase Omonene.,Religion
"Abel also brought some of the firstborn of his flock and of its fat. Yahweh respected Abel and his offering,","Lakini Abeli akaleta fungu nono kutoka baadhi ya wazaliwa wa kwanza wa mifugo yake. Bwana akamkubali Abeli pamoja na sadaka yake,","Abeli nere akareenta emanwa entangi enoru korwa ase riicho riaye. Na Omonene aganchera ekengwanso ki’Abeli,",Religion
"but he didn’t respect Cain and his offering. Cain was very angry, and the expression on his face fell.","lakini Mungu hakumkubali Kaini pamoja na sadaka yake. Kwa hiyo Kaini akakasirika sana, uso wake ukawa na huzuni.","korende tagogetigwe nekengwanso gia Kaini. Ase igo, ayio akagera Kaini akagechigwa mono kegima, na obosio bwaye bokaonchoka, bokairura.",Religion
"Yahweh said to Cain, “Why are you angry? Why has the expression of your face fallen?","Kisha Bwana akamwambia Kaini, “Kwa nini umekasirika? Kwa nini uso wako una huzuni?","Na Omonene akamobooria: “Kaini, nase ki okobeera nendamwamu na obosio bwao bwairurire?",Religion
"If you do well, won’t it be lifted up? If you don’t do well, sin crouches at the door. Its desire is for you, but you are to rule over it.”","Ukifanya lililo sawa, je, hutakubalika? Lakini usipofanya lililo sawa, dhambi inakuvizia mlangoni mwako, inakutamani wewe, lakini inakupasa uishinde.”","“Onye ndiria gwakora buya anga nigo agogete; korende bono aye gwakorire ebibe, ebibe nigo bikoganyererete gesieri; na birobio nigo bikoganetie. Korende nekogwenerete obibue kegima.”",Religion
"Cain said to Abel, his brother, “Let’s go into the field.” While they were in the field, Cain rose up against Abel, his brother, and killed him.","Basi Kaini akamwambia ndugu yake Abeli, “Twende shambani.” Walipokuwa shambani, Kaini akamshambulia Abeli ndugu yake, akamuua.","Erio Kaini agateebia Abeli omwabo: “Inchuo, togende getii.” Ekero baare agwo getii, Kaini akaimokera Abeli momura omwabo, akamoita.",Religion
"Yahweh said to Cain, “Where is Abel, your brother?” He said, “I don’t know. Am I my brother’s keeper?”","Kisha Bwana akamuuliza Kaini, “Ndugu yako Abeli yuko wapi?” Akamjibu, “Sijui, je, mimi ni mlinzi wa ndugu yangu?”",Eri’Omonene akabooria Kaini: “Ng’ai Abeli momura omino are?” Kaini akamoiraneria: “Inche tinkomanya. Inee! Ninche nkorenda oyominto?”,Religion
"Yahweh said, “What have you done? The voice of your brother’s blood cries to me from the ground.","Bwana akasema, “Umefanya nini? Sikiliza! Damu ya ndugu yako inanililia mimi kutoka ardhini.","Naende Omonene akamoteebia: “Inki gekogera gwakora egookoroo eke ekebe iga? Eriogi ri’amanyinga a momura omino riarure ase riroba, riang’ikeire buna eriogi rikorigia egesiomba.",Religion
"Now you are cursed because of the ground, which has opened its mouth to receive your brother’s blood from your hand.","Sasa umelaaniwa na umehamishwa kutoka ardhi, ambayo imefungua kinywa chake na kupokea damu ya ndugu yako kutoka mkononi mwako.",Bono aye kwaragererigwe na tokogenderera korema korwa ase riroba. Rirorio nigo riaasamirie omonwa oye na konywa amanyinga y’omwana omino korwa ase okoboko kwao.,Religion
"From now on, when you till the ground, it won’t yield its strength to you. You will be a fugitive and a wanderer on the earth.”","Utakapoilima ardhi, haitakupa tena mazao yake. Utakuwa mtu wa kutangatanga duniani asiye na utulivu.”",Ekero orabe gokorema riroba tirigokwamera endagera nonya ng’ake. Igo orabe omoomboganu na omoetanani ase ense.”,Religion
"Cain said to Yahweh, “My punishment is greater than I can bear.","Kaini akamwambia Bwana, “Adhabu yangu ni zaidi ya niwezavyo kustahimili.","Erio Kaini agateebia Omonene: “Egesusuro kiane nekerito, tinkonyara gokebogoria.",Religion
"Behold, you have driven me out today from the surface of the ground. I will be hidden from your face, and I will be a fugitive and a wanderer on the earth. Whoever finds me will kill me.”","Leo unanifukuza kutoka nchi, nami nitafichwa mbali na uwepo wako. Nitakuwa mtu wa kutangatanga asiyetulia duniani na yeyote anionaye ataniua.”","Rora, reero gwanseririe korwa ase riroba eri, nimbiseke korwa ase obosio bwao, timborora naende. Nimbe omoomboganu na omoetanani ase ense, na onde bwensi orang’umere nigo arang’ite.”",Religion
"Yahweh said to him, “Therefore whoever slays Cain, vengeance will be taken on him sevenfold.” Yahweh appointed a sign for Cain, so that anyone finding him would not strike him.","Lakini Bwana akamwambia, “La sivyo, ikiwa mtu yeyote atamuua Kaini atalipizwa kisasi mara saba zaidi.” Kisha Bwana akamwekea Kaini alama ili mtu yeyote ambaye angemwona asimuue.",Korende Omonene akamoteebia: “Taibo! Onde bwensi oraite Kaini nigo araakanigwe egesiomba ara gatano na kabere.” Na Omonene akabeekera Kaini ekemanyererio ng’a onde bwensi oramoumere tabaisa komoita.,Religion
"Cain left Yahweh’s presence, and lived in the land of Nod, east of Eden.","Kwa hiyo Kaini akaondoka mbele za Bwana akaenda kuishi katika nchi ya Nodi, iliyoko mashariki ya Edeni.","Erio Kaini akarwa ase obosio bw’Omonene, akageenda, akamenya ase ense ekorokwa okoombogana ere moocha ya Edeni.",Religion
"Cain knew his wife. She conceived, and gave birth to Enoch. He built a city, and named the city after the name of his son, Enoch.","Kaini akakutana kimwili na mkewe, naye akapata mimba na akamzaa Enoki. Wakati huo Kaini alikuwa anajenga mji, akauita Enoki jina la mtoto wake.","Kaini akaba na mokaye, na ere akaba morito, akaibora Enoku; na Kaini akaagacha omochie, akayoroka Enoku, erieta ri’omwana oye.",Religion
Irad was born to Enoch. Irad became the father of Mehujael. Mehujael became the father of Methushael. Methushael became the father of Lamech.,"Enoki akamzaa Iradi, Iradi akamzaa Mehuyaeli, Mehuyaeli akamzaa Methushaeli, na Methushaeli akamzaa Lameki.","Enoku akaibora Iradi, Iradi akaibora Metusaeli, Metusaeli akaibora Lameki.",Religion
"Lamech took two wives: the name of the first one was Adah, and the name of the second one was Zillah.","Lameki alioa wanawake wawili, mmoja aliitwa Ada, na mwingine Sila.","Lameki akanyuoma abakungu babere. Omokungu oyomo nigo are korokwa Ada, n’oyonde Zila.",Religion
"Adah gave birth to Jabal, who was the father of those who dwell in tents and have livestock.",Ada akamzaa Yabali ambaye ni baba wa wale walioishi katika mahema na kufuga wanyama.,Ada akaibora Yabeli; oyo nere sokoro y’abare komenya ase ebigutu na babwate ching’iti chigotugwa.,Religion
"His brother’s name was Jubal, who was the father of all who handle the harp and pipe.","Kaka yake aliitwa Yubali, aliyekuwa baba wa wote wapigao zeze na filimbi.",Na momura omwabo nigo are korokwa Yubali; oyio nere sokoro y’abanto baria baare kobugia amakano na ebiroria.,Religion
"Zillah also gave birth to Tubal Cain, the forger of every cutting instrument of bronze and iron. Tubal Cain’s sister was Naamah.",Pia Sila alikuwa na mtoto wa kiume aliyeitwa Tubali-Kaini ambaye alifua vifaa vya aina mbalimbali vya shaba na chuma. Naama alikuwa dada wa Tubali-Kaini.,Zila akaibora Tubali‐Kaini. Ere nigo areenge omoturi bw’ebinto bi’ebioma na ebie chitaai. Na omosubati omwabo nere Naama.,Religion
"Lamech said to his wives, “Adah and Zillah, hear my voice. You wives of Lamech, listen to my speech, for I have slain a man for wounding me, a young man for bruising me.","Lameki akawaambia wake zake, “Ada na Sila nisikilizeni mimi; wake wa Lameki sikieni maneno yangu. Nimemuua mtu kwa kunijeruhi, kijana mdogo kwa kuniumiza.","Lameki agateebia abakungu baye, inwe “Ada na Zila, igwa eriogi riane, inwe abakungu ba Lameki, tegerera buya moigwe buna ngoteeba, naitire omomura omoke ekiagera ong’akire na kombeeka rioote.",Religion
"If Cain will be avenged seven times, truly Lamech seventy-seven times.”","Kama Kaini atalipizwa kisasi mara saba, basi Lameki itakuwa mara sabini na saba.”","Onye Kaini ogoakanerwa egesiomba ara gatano na kabere, amaene, Lameki ere naakanerwe ara emerongo etano na ebere, na gatano na kabere.”",Religion
"Adam knew his wife again. She gave birth to a son, and named him Seth, saying, “for God has given me another child instead of Abel, for Cain killed him.”","Adamu akakutana kimwili na mke wake tena, akamzaa mwana, akamwita Sethi, akisema, “Mungu amenijalia mwana mwingine badala ya Abeli, kwa kuwa Kaini alimuua.”","Adamu na mokaye bakaibora omwana onde omomura, erio Hawa akamoroka Seti, agateeba: “Bono Nyasae ong’eire omwana onde omomura ribaga ri’Abeli, oria Kaini aitete”. Erio akamoroka Seti.",Religion
"A son was also born to Seth, and he named him Enosh. At that time men began to call on Yahweh’s name.","Naye Sethi akamzaa mwana, akamwita Enoshi. Wakati huo watu wakaanza kuliitia jina la Bwana.","Seti nere akaibora omwana omomura, akamoroka Enosu. Erio agwo abanto bagachaaka korangeria erieta ri’Omonene ase okomosasiima.",Religion
"This is the book of the generations of Adam. In the day that God created man, he made him in God’s likeness.","Hii ni orodha iliyoandikwa ya vizazi vya Adamu. Wakati Mungu alipomuumba Adamu, alimfanya kwa sura ya Mungu.","Oyo noro omoroberio bw’ororeeria rw’Adamu. Ekero keria Nyasae atongete Mwanyabaanto, akabaroisia ase omogwekano oye omonyene.",Religion
"He created them male and female, and blessed them. On the day they were created, he named them Adam.","Aliwaumba mwanaume na mwanamke, akawabariki. Walipokwisha kuumbwa, akawaita “mwanadamu.”","Ere akabatonga omosacha na omokungu, akabasesenia, akabaroka Mwanyabaanto.",Religion
"Adam lived one hundred thirty years, and became the father of a son in his own likeness, after his image, and named him Seth.","Adamu alipokuwa ameishi miaka 130, alikuwa na mwana aliyekuwa na sura yake, mwenye kufanana naye. Akamwita Sethi.","Ekero Adamu konya amenyire emiaka rigana erimo na emerongo etato (130), akaba ise bw’omwana omomura omobwekaine, ore ekieni kiaye ere omonyene, akamoroka Seti.",Religion
"The days of Adam after he became the father of Seth were eight hundred years, and he became the father of other sons and daughters.","Baada ya Sethi kuzaliwa, Adamu aliishi miaka 800, akawa na watoto wengine wa kiume na wa kike.","Magega y’okoiborwa gwa Seti, Adamu akagenderera komenya goika emiaka ende amagana atano na atato (800), erio akaba ise bw’abana baabande, abamura na abaiseke.",Religion
"All the days that Adam lived were nine hundred thirty years, then he died.","Adamu aliishi jumla ya miaka 930, ndipo akafa.","Ase oboamo Adamu nigo amenyete, emiaka amagana kianda, na emerongo etato (930), erio agakwa.",Religion
"Seth lived one hundred five years, then became the father of Enosh.","Sethi alipokuwa ameishi miaka 105, akamzaa Enoshi.","Ekero Seti konya amenyire emiaka rigana erimo, na etano (105), akaibora Enosu.",Religion
"Seth lived after he became the father of Enosh eight hundred seven years, and became the father of other sons and daughters.","Baada ya kumzaa Enoshi, Sethi aliishi miaka 807, akawa na watoto wengine wa kiume na wa kike.","Magega y’okoiborwa kwa Enosu, Seti akamenya naende emiaka ende amagana atano na atato, na etano na ebere (807), akaba ise bw’abana bande, abamura na abaiseke.",Religion
"All of the days of Seth were nine hundred twelve years, then he died.","Sethi aliishi jumla ya miaka 912, ndipo akafa.","Ase oboamo, Seti nigo akoorete emiaka amagana kianda, na ikomi na ebere (912), erio agakwa.",Religion
"Enosh lived ninety years, and became the father of Kenan.","Enoshi alipokuwa ameishi miaka tisini, akamzaa Kenani.","Ekero Enosu amenyire emiaka emerongo kianda (90), akaba ise Kainani.",Religion
"Enosh lived after he became the father of Kenan eight hundred fifteen years, and became the father of other sons and daughters.","Baada ya kumzaa Kenani, Enoshi aliishi miaka 815, naye alikuwa na watoto wengine wa kiume na wa kike.","Magega y’okoiborwa gwa Kainani, Enosu nigo amenyete emiaka amagana atano na atato, na ikomi na etano (815), akaba ise bw’abana bande, abamura na abaiseke.",Religion
"All of the days of Enosh were nine hundred five years, then he died.","Enoshi aliishi jumla ya miaka 905, ndipo akafa.","Ase oboamo, Enosu nigo akoorete emiaka amagana kianda, na etano (905), erio agakwa.",Religion
