concept_id,Kiswahili,Ekegusii,source
114108,"Ikawa Rehoboamu alipofika Yerusalemu, akakusanya nyumba ya Yuda na ya Benyamini, wanaume wapiganaji 180,000, kufanya vita dhidi ya nyumba ya Israeli na kuurudisha tena ufalme kwa Rehoboamu mwana wa Solomoni.","Ekero Rehoboamu achete Yerusalemu, agasangereria abanto b’enyomba ya Yuda, na ab’eya Benjamini, abanto chilifu rigana erimo na emerongo etano na etato (180,000), abamanyete korwana esegi, ng’a bagende korwania Abaisraeli bairanie oborwoti ase Rehoboamu.",Trilingual-Bible
110940,"Daudi alipoambiwa jambo hili, akatuma wajumbe ili kwenda kuwalaki, kwa maana walikuwa wamevunjiwa heshima sana. Mfalme akasema, “Kaeni huko Yeriko mpaka ndevu zenu ziote ndipo mje.”","Abasomba abwo bakarora obosooku obonene mono, na ekero Daudi ateebetigwe buna bakoretwe, agatoma abanto bachie kobarotota baabateebie, “Omorwoti oteebire ng’a mobeere agwo Yeriko goika chinderu chiaino chimere, erio monyare koirana ’nka.”",Trilingual-Bible
128378,"Yesu akajibu, “Yasiyowezekana kwa wanadamu yanawezekana kwa Mungu.”","Akabora, “Aya takonyarekana ase Mwanyabaanto, nigo akonyarekana ase Nyasae.”",Trilingual-Bible
114752,"wazao wa Lodi, Hadidi na Ono 725","abanto ba Lodi, na Hadidi, na Ono: amagana atano na abere, na emerongo ebere, na batano (725);",Trilingual-Bible
122635,"Wayahudi wote waliokuwa Moabu, Amoni, Edomu na nchi nyingine zote waliposikia kwamba mfalme wa Babeli ameacha mabaki ya watu katika Yuda na amemweka Gedalia mwana wa Ahikamu mwana wa Shafani kuwa mtawala wao,","Abayahudi bonsi abarenge ase ense y’Abamoabu, na abwo bamenyete ase egati y’Abaamoni, na ase ense y’Abaedomu, na ase chinse chinde, bakaigwa ng’a omorwoti o Babiloni natigaretie Abayahudi bande ase ense yabo, naende ng’a konya obekire Gedalia mosinto bw’Ahikamu, mochokoro o Safani, obeire omogabana igoro ase abanto abwo.",Trilingual-Bible
118936,"hata huko mkono wako utaniongoza, mkono wako wa kuume utanishika kwa uthabiti.","nonya naroro okoboko kwao ’nkondaae, ee, okoboko kwao gw’okorio ’nkombwate.",Trilingual-Bible
111924,Mbwa watawala wale walio wa nyumba ya Yeroboamu watakaofia ndani ya mji na ndege wa angani watajilisha kwa wale watakaofia mashambani. Bwana amesema!’,"Omonto onde bwensi bw’enyomba ya Yeroboamu orakwere ase omochie ime, chisese nachimorie, na onde bwensi orakwere isiko aarabu, chinyoni chia igoro nachimorie, ekiagera Omonene nere okwanire ring’ana eri.",Trilingual-Bible
122867,"Kwa hiyo hili ndilo Bwana Mwenye Nguvu Zote, Mungu wa Israeli, asemalo: “Nitamwadhibu mfalme wa Babeli na nchi yake kama nilivyomwadhibu mfalme wa Ashuru.","Ase ayio, aya nar’Omonene bw’Emeganda, Nyasae bw’Abaisraeli, agoteeba: Naama! Nindetere omorwoti o Babiloni, amo nense yaye, egesusuro, buna nakorete ase omorwoti bw’Abaisraeli.",Trilingual-Bible
126475,"“Vivyo hivyo, wa mwisho watakuwa wa kwanza, na wa kwanza watakuwa wa mwisho.”","Naboigo abamagega inababe ab’eritang’ani, na ab’eritang’ani inababe abamagega.”",Trilingual-Bible
109294,"Baada ya Ehudi akaja Shamgari mwana wa Anathi, aliyewapiga Wafilisti 600 kwa fimbo iliyochongoka ya kuongozea ngʼombe. Naye pia akawaokoa Waisraeli.","Oyomobwatetie Ehudi ase obogaambi, nere Samugari, mosinto bw’Anati. Ere agaita Abafirisiti amagana atano na rimo n’enyimbo are gotemera chieri. Nere boigo akabatooria Abaisraeli.",Trilingual-Bible
124994,"Pigeni tarumbeta katika Sayuni, tangazeni saumu takatifu, liiteni kusanyiko takatifu.","Bugia egetureeri ase Sayoni; raria engaki y’okweng’ata, rangeria omosangererekano bw’ogosasiima!",Trilingual-Bible
116538,"kwa kuwa Mungu hakumjalia hekima, wala hakumpa fungu la akili njema.","ekiagera Nyasae nigo ayerinete obong’aini, gose tayeete okomanya.",Trilingual-Bible
133416,"Kwa maana unasema: ‘Mimi ni tajiri, nimejilimbikizia mali, wala sihitaji kitu chochote.’ Lakini hutambui ya kwamba wewe ni mnyonge, wa kuhurumiwa, maskini, kipofu, tena uliye uchi.","Naki nigo ogoteeba: Inche nomonda inde! Netenenkirie! Tindemeiri kende. Na aye tomanyeti ng’a nigo ore omonto bw’emechando, omonto ogwenerete kororerwa amabeebe, omotaka, na omouko, na ore getirianda.",Trilingual-Bible
127819,"Lakini Yesu alijua mawazo yao, hivyo akamwambia yule mwenye mkono uliopooza, “Inuka usimame mbele ya watu wote.” Hivyo yule mtu akainuka, akasimama mbele yao wote.","Korende akamanya ebirengererio biabo, agateebia omonto oria okoboko kwaye kwagataete, “Imoka, otenene gati aa!” Akaimoka agatenena.",Trilingual-Bible
109514,"ambao waliwaonea na kuwatesa mwaka ule. Kwa miaka kumi na minane wakawatesa Waisraeli wote upande wa mashariki ya Mto Yordani katika Gileadi, nchi ya Waamori.","Ase omwaka oria barabwo bagachaanda Abaisraeli na kobakorera bobe. Ase engaki y’emiaka ikomi, na etano n’etato, bagachaanda Abaisraeli bonsi abamenyete moocha y’orooche rwa Yorodani ase ense y’Abaamoni ase Gileadi.",Trilingual-Bible
129891,"Anania akajibu, “Bwana, nimesikia kutoka kwa watu wengi habari nyingi kuhusu mtu huyu na madhara yote aliyowatendea watakatifu wako huko Yerusalemu.","Korende Anania akairaneria: “Omonene, naigure korwa ase abanto abange igoro y’omonto oyo, buna akoreire abachenu bao Yerusalemu amabe amange.",Trilingual-Bible
109146,"Bwana ameifanya Yordani kuwa mpaka kati yetu na ninyi, ninyi Wareubeni na Wagadi! Hamna fungu kwa Bwana.’ Kwa hiyo wazao wenu wanaweza wakawasababisha wazao wetu wakaacha kumcha Bwana.","Naki Omonene nigo akorete orooche rwa Yorodani rokaba orobebe egati yaito nainwe, inwe Abareubeni na Abagadi. Ase ayio timori negetari kende gionsi ase Omonene. Na igo abana b’ororeria rwaino mbaabaise kogera ab’orwaito tibamoiroka Omonene.",Trilingual-Bible
122616,"Lakini Nebuzaradani kiongozi wa walinzi aliwabakiza baadhi ya watu maskini katika nchi ya Yuda, ambao hawakuwa na kitu. Naye wakati huo akawapa mashamba ya mizabibu na mashamba mengine.","Korende omochiki oyio omonene agatigaria abanto bande ase ense y’Abayuda; baria barenge abataka mono, batabwate gento kende, abwo akabaa emegondo y’emesabibu na ase ekero ekio akabaa nemegondo ende.",Trilingual-Bible
107810,"Kwa maana watamgeuza mwanao aache kunifuata, ili aitumikia miungu mingine, nayo hasira ya Bwana itawaka dhidi yako, naye atakuangamiza ghafula.","ekiagera barabwo nigo baraonchore abana baino abamura batige gosasiima Omonene, erio bakorere chinyasae ching’ao. Eri’Omonene abaise koba n’endamwamu ase more, abasirie ara rimo rioka.",Trilingual-Bible
124240,"Hivyo akapima eneo katika pande zote nne. Lilikuwa na ukuta kulizunguka wenye urefu wa dhiraa 500 na upana wa dhiraa 500, uliotenganisha mahali Patakatifu na eneo la watu wote.","Naboigo akarengia chinsemo chionsi inye chi’aase aria. Orwaki nigo rwaetanaineo; obotambe bwaye nigo bwarenge obwe chimoti amagana atano, na obogare bwaye boigo. Orwaki orwo nigo rwatananete aase aachenu korwa aase atari aachenu.",Trilingual-Bible
130737,"Kwa maana tunajua kwamba Kristo, kwa sababu alifufuliwa kutoka kwa wafu, hawezi kufa tena; mauti haina tena mamlaka juu yake.",Twamanyire ng’a Kristo oyobogetigwe korwa ase abakuure tagokwa naende; amakweri takomogaambera naende.,Trilingual-Bible
100038,Usipakue programu kutoka kwa tovuti zisizo rasmi. Tumia Duka la Google Play au Duka la Programu la Apple kila wakati. Programu ambazo hazijathibitishwa zinaweza kuwa na programu hasidi.,"Tiga korusia ebikoreri biria bigonya esimi gokora egasi korwa eintaneti aende yonsi. Kera engaki binyore korwa Google Play Store gose Apple App Store"".",PSA
104853,"na wakamwambia Mose, “Sema nasi wewe mwenyewe, nasi tutakusikiliza. Lakini usimwache Mungu aseme nasi, la sivyo tutakufa.”","Barabwo bagateebia Musa, “Kwana naintwe aye omonyene, na intwe inatogotegerere, korende Nyasae takwana naitwe ekiagera ogokwana naintwe, nigo torakwe.”",Trilingual-Bible
109229,"Hivyo akawaonyesha, nao wakaupiga mji kwa upanga lakini wakamhifadhi hai yule mtu na jamaa yake yote.","Akaborokia ase baranyare gosoera gochia omochie oria. Barabwo bakabakenyana abanto bande bonsi, bakamotiga omonto oria amo neamate yaye bare moyo.",Trilingual-Bible
125727,na koo zote zilizobaki na wake zao.,"chiamate chionsi chiatigaire chieumie, kera eyemo ensemo yaye, na abakungu babo ensemo yabo.",Trilingual-Bible
110035,"lakini liangalieni kwa makini. Iwapo litakwenda katika nchi yake lenyewe, kuelekea Beth-Shemeshi, basi tutajua kwamba Bwana ndiye alileta haya maafa makubwa juu yetu. Lakini kama halikwenda, basi tutajua kwamba haukuwa mkono wa Bwana uliotupiga na kwamba iliyotokea kwetu ni ajali.”","Erio morende: onye ekogenda enchera ya boronge gochia ase ense yaye, nakwo ogoteeba omochie o Beti‐Semesi, rirorio momanye ng’a Omonene otorenteire obobe obwo obonene, korende onye taibo, rirorio tomanye ng’a tari okoboko kwaye gwatoaka; ande nigo twanyora emechando eye mosiabano.”",Trilingual-Bible
113283,"na Beria na Shema, waliokuwa viongozi wa zile jamaa zilizokuwa zinaishi katika mji wa Aiyaloni, na ambao waliwafukuza wenyeji wa Gathi.","Beria na Sema nigo barenge abateneneri be chiamate chi’abaanto bamenyete agwo Ayaloni, nabwo baseretie abanyene ense ya Gati.",Trilingual-Bible
124025,"Ndipo utakapojua kuwa Mimi Bwana nimesikia mambo yote ya dharau uliyosema dhidi ya milima ya Israeli. Ulisema, “Wamefanyika ukiwa na kutiwa mikononi mwetu tuwararue.”","Erio nario oramanye ng’a inche ninche Omonene. Inche naigure amang’ana ao y’okorama gwakwanire mamincha y’ebitunwa bi’Abaisraeli, kogoteeba: Biasarigwe biabeire bosa, biabekirwe ase amaboko aito tobirie.",Trilingual-Bible
130699,"Kama ilivyoandikwa: “Nimekufanya wewe kuwa baba wa mataifa mengi.” Yeye ni baba yetu mbele za Mungu, ambaye yeye alimwamini, yule Mungu anaye fufua waliokufa, na kuvitaja vile vitu ambavyo haviko kana kwamba vimekwisha kuwako.","buna eriikire ng’a, “Nakobekire obe ise bw’ebisaku ebinge”. Eira eye nigo yaikeranire ase obosio bwa Nyasae, ere oyo Aburaamu egenete, Nyasae oyokobokia abakuure, naende bwatora ebinto bitaiyo buna mbireo.",Trilingual-Bible
126479,"Kisha mama yao wana wa Zebedayo akamjia Yesu pamoja na wanawe, naye akapiga magoti mbele yake, akamwomba Yesu amfanyie jambo fulani.","Erio ng’ina abana ba Zebedi akamochiera Yeso amo nabana baye, akamotung’amera na komosaba ring’ana.",Trilingual-Bible
128830,"Yule mwanamke akamjibu, “Bwana, wewe huna chombo cha kutekea maji na kisima hiki ni kirefu. Hayo maji ya uzima utayapata wapi?","Omokungu oria akamoteebia, “Omonene, tori negento gi’okobuuchera, na ensoko yachiire inse mono; ng’ai kwanyorire amaache aya are moyo?",Trilingual-Bible
129055,"Yule mwanamke akajibu, “Hakuna hata mmoja Bwana.” Yesu akamwambia, “Hata mimi sikuhukumu. Nenda zako, kuanzia sasa usitende dhambi tena.”","Akamoiraneria, “Onde tari, Omonene.” Yeso akamoteebia, “Na inche tingokogambia. Genda, korende tokora ebibe naende.”",Trilingual-Bible
111270,"Hivyo sivyo ilivyo. Mtu mmoja jina lake Sheba mwana wa Bikri, kutoka nchi ya vilima vya Efraimu, ameinua mkono wake dhidi ya mfalme, dhidi ya Daudi. Nikabidhini mtu huyu mmoja, nami nitajiondoa katika mji huu.” Huyu mwanamke akamwambia Yoabu, “Kichwa chake mtatupiwa kupitia juu ya ukuta.”","Oyio tari oro omooroberio oito, korende omonto oyomo bw’ense y’ebitunwa ya Efraimu, Seba, mosinto o Bikiri, oimokire koba mamincha y’omorwoti Daudi. Mosokie, nainche indue aa ase omochie oyo”! Omokungu oria akamoiraneria, “Rigereria, noruterwe omotwe oye ase orwaki igoro.”",Trilingual-Bible
115802,"Unamwambia Mungu, ‘Imani yangu ni kamili nami ni safi mbele zako.’","Aye nigo ogoteeba ng’a amang’ana ogokwana nay’ekeene, naende ng’a nigo ochenegete ase amaiso a Nyasae.",Trilingual-Bible
126551,"Mfalme akamuuliza, ‘Rafiki, uliingiaje humu bila vazi la arusi?’ Yule mtu hakuwa na la kusema.","Akamoboria: Mosani, naki gwakorete ogasoa aiga, na aye otari neyanga y’enyangi? Agakira‐kiri.",Trilingual-Bible
111360,"Lakini Shama akasimama imara katikati ya lile shamba. Akalitetea na kuwaua Wafilisti, naye Bwana akawapa ushindi mkubwa.","korende Sama agatenena ase omogondo gati, akayorwanerera, agaita Abafirisiti, n’Omonene akarenta obobui obonene mono.",Trilingual-Bible
102807,"Mungu akasema, “Ardhi na itoe viumbe hai kulingana na aina zake: wanyama wa kufugwa, viumbe vitambaavyo ardhini na wanyama pori, kila mnyama kulingana na aina yake.” Ikawa hivyo.","Naende Nyasae agachiika, “Tiga ense etware ebitongwa bire moyo, kera egesaku n’engencho yaye. Ching’iti chigotugwa, n’echikwagura, ne ching’iti chi’orosana, kera egesaku nengencho yaye” ayio akaba boigo.",Trilingual-Bible
122115,"Kila ninenapo, ninapiga kelele nikitangaza ukatili na uharibifu. Kwa hiyo neno la Bwana limeniletea matukano na mashutumu mchana kutwa.","Ekero kende gionsi ngokwana, nigo nkorera, nigo ngoaka eriogi nteba, “Obotindi na ogosaria!” Botambe nigo ngochecherigwa na gosekererigwa ase engencho ye ring’ana riao, aye Omonene.",Trilingual-Bible
103366,"“La hasha, bwana wangu, nisikilize, nakupa shamba, pia nakupa pango lililomo ndani yake. Nakupa mbele ya watu wangu. Uzike maiti wako.”","agateeba: “Yaya, omonene one, ntegerera. Oboremo boria nakoeire amo ne rikuruma riria rire imeo, ase amaiso ’abaanto baminto nakobieire; otindeke mokao aroro.”",Trilingual-Bible
110082,"Siku ile itakapowadia, mtalia kwa kutaka msaada kutokana na mfalme mliyemchagua, naye Bwana hatawajibu.”","Ase engaki eyio inamobe mokorera nobororo ase engencho y’omorwoti oino, oyio mwechorerete, korende Omonene takoba ogotegerera okorera kwaino.”",Trilingual-Bible
102789,"Mungu akasema, “Iwepo nafasi kati ya maji igawe maji na maji.”","Erio Nyasae agachiika, “Tiga oboiko bobe egati‐gati y’amaache, erio bwatanane amaache korwa ase amaache ande.”",Trilingual-Bible
119946,"Nisije nikawa na vingi vya kuzidi nikakukana na kusema, ‘Bwana ni nani?’ Au nisije nikawa maskini nikaiba, nami nikaliaibisha jina la Mungu wangu.","Oise konyigotia mono, nigo ’ndakwange ’nteebe, “Omonene nere ng’o?” Gose inse koba omotaka nigo ’ndabaisa koiba na ’ndetere erieta ria Nyasae one obosooku.",Trilingual-Bible
124474,"Ndipo mfalme akamweka Danieli nafasi ya juu, na kumpa zawadi nyingi tele. Akamfanya kuwa mtawala wa jimbo lote la Babeli, na kumweka kuwa mkuu wa wenye hekima wote.","Erio omorwoti akaa Danieli amasikani amanene, na ebiegwa ebinene ebinge, naende akamobeka akaba omogambi igoro ase orogongo rwonsi rwa Babiloni na omoteneneri omonene igoro y’abang’aini bonsi ba Babiloni.",Trilingual-Bible
106751,"Akamuuliza Bwana, “Kwa nini umeleta taabu hii juu ya mtumishi wako? Nimekufanyia nini cha kukuchukiza hata ukaweka mzigo huu wa watu hawa wote juu yangu?","Ere akamoteebia Omonene, “Nase ki gwankoreire inche, omosomba oo, obobe obo iga? Naende ’ntanyoreti ogwancherwa ase ore. Nase ki kwang’eire emeremo emenene ase okoraa abanto aba?",Trilingual-Bible
128752,"Filipo naye akamkuta Nathanaeli na kumwambia, “Tumemwona yeye ambaye Mose aliandika habari zake katika Sheria na ambaye pia manabii waliandika kumhusu, yaani, Yesu wa Nazareti, mwana wa Yosefu.”","Filipo akanyoora Natanaeli, akamoteebia, “Twanyorire ere oyo amang’ana aye arigetwe na Musa ase amachiiko, naende nababani, Yeso omwana o Yusufu, omonto o Nazareti.”",Trilingual-Bible
113798,Baadhi ya nyara zilizotekwa vitani waliziweka wakfu kwa ajili ya ukarabati wa Hekalu la Bwana.,Ebinto binde biasakoretwe ekero gi’esegi bigaatananwa bikaba ebiegwa ase ogokorerwa emeremo y’enyomba y’Omonene.,Trilingual-Bible
117829,"Walikula na kusaza, kwa maana alikuwa amewapa kile walichotamani.","Erio abanto abwo bakaria chinyama bakaigota, ekiagera Nyasae nigo abaete eke basanerete.",Trilingual-Bible
133828,"Walipokaribia kijijini walikutana na mjomba wao. Alikuwa akienda kunywesha ngombe maji mtoni. Thaimi alimwita kwa sauti, “Mjomba, kimbia, kimbia! Kuna wanaume wanaokuja kuiba ngombe na kutuchomea nyumba.” Mjomba alimrudisha ngombe kijijini. Na kwa mbali, Thaimi alimwona Shangazi shambani akilima akamwita, “Shangazi, kimbia, kimbia!” Wanume wanakuja kuiba ngombe wetu na kuchoma nyumba zetu!” Shangazi alichukua jembe lake, akamchukuwa mtoto aliyekuwa akilala na kisha akatoroka kurudi kijijini. Kisha Thaimi akamwona babu yake. Alikuwa akichechemea kandokando mwa barabara akimbebesha punda nafaka. Akamwita kwa sauti, “ Babu, kimbia, kimbia, wanaume wanakuja kuiba ngombe wetu na kuchoma nyumba zetu.” Babu alipiga punda akaenda mbio kuelekea kijijini.","Kobagochia goika nka sobo, bakaumerana na isemoke. Nigo arenge koira eng’ombe yaye echi konywa amache. Thaimi akamorangeria. “Minyoka tata moke minyoka! Abanto bande mbare bagocha koiba chiombe chiato nagosamba chinyomba.” Isemoke agaonchora eng’ombe eria nakoyetema gochia nka. Egeka ake korua ase barenge, Thaimi akarora ng’ina moke kagokora egasi mogondo nakomorangeria: Minyoka mama minyoka! Abanto bande mbare bagocha koiba chiombe chiato nagosamba chinyomba.” Na ng’ina moke akabogoria obokombe bwaye amo n’omwana oraire akaminyoka gochia nka. Egeka ake korua ase barenge, Thaimi akarora isekoro kagosogora para kare n’ebunda yabogoretie endagera konyora bagesire. Akamorangeria: Minyoka sokoro minyoka! Abanto bande mbare bagocha koiba chiombe chiato nagosamba chinyomba. Isekoro akabogoria ebagwacho yaye nagosenda ebunda eria kominyoka gochia nka.",Trilingual-Stories
107774,"Ni mtu yupi mwenye mwili ambaye amewahi kuisikia sauti ya Mungu aliye hai akizungumza kutoka kwenye moto, kama sisi tulivyoisikia, naye akaishi?","Inee! Omonto nareo obeire okoigwa Nyasae ore moyo kagokwana korwa ase egati‐gati y’omorero, buna intwe twamoiguure, na omonto oyio ogendererete koba moyo?",Trilingual-Bible
103965,"nao mzabibu ulikuwa na matawi matatu. Mara tu ulipoanza kuchipua, maua yalichanua na vishada vyake vikawa zabibu zilizoiva.","na omosabibu oyio nigo orenge ne chinsagia isato; bwango ogasomoria, ogasokia ebisicha, na okaama ebisago bi’amasabibu amatobu.",Trilingual-Bible
119312,"niliteuliwa tangu milele, tangu mwanzoni, kabla ya dunia kuumbwa.","nao narenge korwa agwo kare na kare, nonya nense konya etarabao.",Trilingual-Bible
105305,"Mose alipoteremka kutoka Mlima Sinai akiwa na vile vibao viwili vya Ushuhuda mikononi mwake, hakujua kuwa uso wake ulikuwa ukingʼaa, kwa sababu alikuwa amezungumza na Bwana.","Musa agatirimboka korwa ase egetunwa gia Sinai, obwate ase okoboko kwaye chibao chiriikire oborori, ere tamanya ng’a risankwa ri’obosio bwaye nigo riare komeka‐meka, ekiagera konya okwanire n’Omonene.",Trilingual-Bible
113732,"Wana wa Hebroni: Yeria alikuwa mkuu, Amaria wa pili, Yahazieli wa tatu, na Yekameamu wa nne.","Abana abamura ba Heburoni nabwo aba: Yeria omotangi, na Amaria oyo o kabere, na Yahasieli, oyo o gatato, na Yekameamu oyo o kane;",Trilingual-Bible
129558,"Tomaso akamwambia, “Bwana wangu na Mungu wangu!”","Thomas akamoiraneria, “Omonene one, na Nyasae one!”",Trilingual-Bible
120663,"Mashamba ya Heshboni yananyauka, pia na mizabibu ya Sibma. Watawala wa mataifa wamekanyaga mizabibu iliyo mizuri sana, ambayo ilipata kufika Yazeri na kuenea kuelekea jangwani. Machipukizi yake yalienea yakafika hadi baharini.","Emegondo ere Hesiboni yasusanire amo nemesabibu ere Sibuma. Abaanene b’ebisaku babutoire chinsagia chi’emesabibu, echio chiarandete chigaika Yaeseri, na chikagenderera goika ase erooro. Emerande yaye nigo yarandete, ekaamboka enyancha.",Trilingual-Bible
